name,sunday_open,sunday_close,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,phone,rating,price,category,address,website,id
b'Brasserie V',16:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,00:00:00,11:00:00,00:00:00,(608) 255-8500,4.0,2,Belgian;Brasseries;Sandwiches,"1923 Monroe St, Madison, WI 53711",https://www.yelp.com/biz/brasserie-v-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8787
b'Lombardinos Italian Restaurant and Bar',17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,21:00:00,05:00:00,09:00:00,17:00:00,22:00:00,17:00:00,22:00:00,(608) 238-1922,4.0,2,Italian;Bars,"2500 University Ave, Madison, WI 53705",https://www.yelp.com/biz/lombardinos-italian-restaurant-and-bar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8788
b'The Heights',09:00:00,14:00:00,08:00:00,20:00:00,08:00:00,11:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,21:00:00,08:00:00,21:00:00,(608) 405-5500,4.5,2,American (New);Breakfast & Brunch,"11 N Allen St, Madison, WI 53726",https://www.yelp.com/biz/the-heights-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8789
b'Sunny Pho',11:00:00,21:00:00,00:00:00,00:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 513-1786,4.0,0,Vietnamese;Soup,"602 S Park St, Madison, WI 53715",https://www.yelp.com/biz/sunny-pho-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8790
b'Short Stack Eatery',07:00:00,21:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,(608) 709-5569,4.0,2,Breakfast & Brunch,"301 W Johnson St, Madison, WI 53703",https://www.yelp.com/biz/short-stack-eatery-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8791
b'Tempest Oyster Bar',16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,00:00:00,16:00:00,00:00:00,(608) 258-1443,4.0,3,Bars;Seafood;Steakhouses,"120 E Wilson St, Madison, WI 53703",https://www.yelp.com/biz/tempest-oyster-bar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8792
b'Cadre Restaurant',09:00:00,14:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,09:00:00,22:00:00,(608) 819-8555,4.0,2,French;Wine Bars;Cocktail Bars,"2540 University Ave, Madison, WI 53705",https://www.yelp.com/biz/cadre-restaurant-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8793
b'Madistan',00:00:00,00:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,03:00:00,11:00:00,03:00:00,(608) 422-5422,4.0,1,Mediterranean;Pakistani;Halal,"317 N Bassett St, Madison, WI 53703",https://www.yelp.com/biz/madistan-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8794
b'Fresco',16:00:00,20:00:00,00:00:00,00:00:00,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00,(608) 663-7374,4.0,3,American (New),"227 State St, Madison, WI 53703",https://www.yelp.com/biz/fresco-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8795
b'A La Brasa Mexican Grill',11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 251-1700,4.0,1,Mexican,"15 N Broom St, Madison, WI 53703",https://www.yelp.com/biz/a-la-brasa-mexican-grill-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8796
b'Canteen',10:30:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,01:00:00,10:30:00,01:00:00,(608) 285-5703,4.0,2,Tacos;Cocktail Bars,"111 S Hamilton St, Madison, WI 53703",https://www.yelp.com/biz/canteen-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8797
b'Taiwan Little Eats',11:00:00,19:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 251-8529,4.0,2,Bubble Tea;Taiwanese;Asian Fusion,"320 State St, Madison, WI 53703",https://www.yelp.com/biz/taiwan-little-eats-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8798
b'Lucille',11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,(608) 283-0000,4.0,2,Pizza;American (New);Lounges,"101 King St, Madison, WI 53703",https://www.yelp.com/biz/lucille-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8799
"b""Monty's Blue Plate Diner""",07:30:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,22:00:00,07:30:00,22:00:00,(608) 244-8505,4.0,2,Diners;American (Traditional);Vegetarian,"2089 Atwood Ave, Madison, WI 53704",https://www.yelp.com/biz/montys-blue-plate-diner-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8800
b'Bassett Street Brunch Club',08:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,22:00:00,07:00:00,00:00:00,08:00:00,00:00:00,(608) 467-5051,4.0,2,Breakfast & Brunch;American (Traditional);Donuts,"444 W Johnson St, Madison, WI 53703",https://www.yelp.com/biz/bassett-street-brunch-club-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8801
b'Taste of Sichuan',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:30:00,11:00:00,22:30:00,(608) 819-6780,4.0,2,Chinese,"515 State St, Madison, WI 53703",https://www.yelp.com/biz/taste-of-sichuan-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8802
b'The Audrey Kitchen + Bar',06:30:00,23:00:00,06:30:00,00:00:00,06:30:00,00:00:00,06:30:00,00:00:00,06:30:00,00:00:00,06:30:00,02:00:00,06:30:00,02:00:00,(608) 255-0165,4.0,2,American (New),"9 E Wilson St, Madison, WI 53703",https://www.yelp.com/biz/the-audrey-kitchen-bar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8803
b'Red Lion Singapore Grill and Japanese Cuisine',11:00:00,21:00:00,10:30:00,21:00:00,00:00:00,00:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,22:00:00,11:00:00,22:00:00,(608) 467-3018,4.5,2,Singaporean;Japanese,"515 Cottage Grove Rd, Madison, WI 53716",https://www.yelp.com/biz/red-lion-singapore-grill-and-japanese-cuisine-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8804
b'Miko Poke',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 416-5241,4.0,2,Poke;Hawaiian,"2701 Monroe St, Ste 250, Madison, WI 53711",https://www.yelp.com/biz/miko-poke-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8805
b'The Green Owl Cafe',10:00:00,15:00:00,00:00:00,00:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 285-5290,4.0,2,Vegetarian;Vegan;Cafes,"1970 Atwood Ave, Madison, WI 53704",https://www.yelp.com/biz/the-green-owl-cafe-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8806
b'Rare Steakhouse',17:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,11:00:00,23:00:00,17:00:00,22:00:00,(608) 204-9000,4.0,4,Steakhouses;Seafood;American (Traditional),"14 W Mifflin St, Madison, WI 53703",https://www.yelp.com/biz/rare-steakhouse-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8807
b'Saigon Noodles',11:30:00,21:00:00,00:00:00,00:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 827-9120,4.0,1,Vietnamese;Noodles,"6754 Odana Rd, Madison, WI 53719",https://www.yelp.com/biz/saigon-noodles-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8808
b'Himal Chuli',12:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:30:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 251-9225,4.0,2,Himalayan/Nepalese,"318 State St, Madison, WI 53703",https://www.yelp.com/biz/himal-chuli-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8809
b'Joon',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 216-4511,4.0,2,Persian/Iranian,"1835 Monroe St, Madison, WI 53711",https://www.yelp.com/biz/joon-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8810
b'Eno Vino Downtown',16:00:00,00:00:00,16:00:00,00:00:00,16:00:00,00:00:00,16:00:00,00:00:00,16:00:00,00:00:00,16:00:00,01:00:00,16:00:00,01:00:00,(608) 455-0663,4.0,3,Wine Bars;Seafood;Cocktail Bars,"1 N Webster St, Fl 10, Madison, WI 53703",https://www.yelp.com/biz/eno-vino-downtown-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8811
b'Fromagination',11:00:00,17:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,19:00:00,10:00:00,18:00:00,(608) 255-2430,4.5,2,Cheese Shops;Sandwiches;Cheese Tasting Classes,"12 S Carroll St, Madison, WI 53703",https://www.yelp.com/biz/fromagination-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8812
b'Hot-N-Spicy',11:00:00,18:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,(608) 405-3095,4.5,0,Laotian;Thai;Asian Fusion,"4602 Monona Dr, Madison, WI 53716",https://www.yelp.com/biz/hot-n-spicy-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8813
b'Bandung Indonesian Restaurant',00:00:00,00:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,21:00:00,17:00:00,21:00:00,(608) 255-6910,4.0,2,Indonesian,"600 Williamson St, Ste M, Madison, WI 53703",https://www.yelp.com/biz/bandung-indonesian-restaurant-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8814
b'Lake Vista Cafe',11:00:00,20:00:00,11:00:00,15:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,(608) 261-4000,4.5,1,American (Traditional);Seafood,"1 John Nolen Dr, Madison, WI 53703",https://www.yelp.com/biz/lake-vista-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8815
b'Mint Mark',09:30:00,14:30:00,16:00:00,00:00:00,16:00:00,00:00:00,16:00:00,00:00:00,16:00:00,01:00:00,11:00:00,01:00:00,09:30:00,01:00:00,(608) 285-5096,4.5,2,Bars;Breakfast & Brunch;American (Traditional),"1929 Winnebago St, Madison, WI 53704",https://www.yelp.com/biz/mint-mark-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8816
b'DLUX',09:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,09:00:00,00:00:00,(608) 467-3130,4.0,2,Burgers;Cocktail Bars;Breakfast & Brunch,"117 Martin Luther King Jr Blvd, Madison, WI 53703",https://www.yelp.com/biz/dlux-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8817
b'Rockhound Brewing Company',11:00:00,21:45:00,00:00:00,00:00:00,11:00:00,21:45:00,11:00:00,21:45:00,11:00:00,21:45:00,11:00:00,23:30:00,11:00:00,23:30:00,(608) 285-9023,3.5,2,Breweries;Comfort Food,"444 S Park St, Madison, WI 53715",https://www.yelp.com/biz/rockhound-brewing-company-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8818
"b""Sol's On the Square""",00:00:00,00:00:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 251-0116,3.5,2,Korean,"117 E Mifflin St, Madison, WI 53703",https://www.yelp.com/biz/sols-on-the-square-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8819
b'Mirch Masala',11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,(608) 665-3667,4.0,2,Indian;Himalayan/Nepalese,"449 State St, Madison, WI 53703",https://www.yelp.com/biz/mirch-masala-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8820
"b""Smoky Jon's No 1 BBQ""",11:00:00,21:00:00,00:00:00,00:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 249-7427,4.0,2,Barbeque,"2310 Packers Ave, Madison, WI 53704",https://www.yelp.com/biz/smoky-jons-no-1-bbq-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8821
b'Taqueria Guadalajara',11:00:00,21:00:00,00:00:00,00:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 250-1824,4.0,1,Mexican,"1033 S Park St, Madison, WI 53715",https://www.yelp.com/biz/taqueria-guadalajara-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8822
b'Lake Edge Seafood Company',00:00:00,00:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,(608) 467-9491,4.0,2,Seafood Markets;American (Traditional),"4100 Monona Dr, Madison, WI 53716",https://www.yelp.com/biz/lake-edge-seafood-company-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8823
b'Dubai Mediterranean Restaurant & Bar',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,00:00:00,11:00:00,02:00:00,11:00:00,02:00:00,(608) 819-8222,4.0,2,Mediterranean;Hookah Bars,"419 State St, Madison, WI 53703",https://www.yelp.com/biz/dubai-mediterranean-restaurant-and-bar-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8824
"b""Nonno's Ristorante Italiano""",11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,(608) 661-9254,4.0,2,Italian,"704 S Whitney Way, Madison, WI 53711",https://www.yelp.com/biz/nonnos-ristorante-italiano-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8825
b'Novanta',11:00:00,20:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 498-4995,5.0,0,Pizza;Italian,"2903 University Ave, Madison, WI 53705",https://www.yelp.com/biz/novanta-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8826
b'Cafe Hollander',08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,00:00:00,08:00:00,00:00:00,(608) 237-3168,3.5,2,American (Traditional);Belgian;Breakfast & Brunch,"701 Hilldale Way, Madison, WI 53705",https://www.yelp.com/biz/cafe-hollander-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8827
b'Five Star Korean BBQ',11:00:00,22:00:00,00:00:00,00:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 630-9840,3.5,2,Barbeque;Korean,"605 E Washington Ave, Madison, WI 53703",https://www.yelp.com/biz/five-star-korean-bbq-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8828
b'Buraka Restaurant',11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,(608) 286-1448,3.5,2,Ethiopian;African,"1210 Williamson St, Madison, WI 53703",https://www.yelp.com/biz/buraka-restaurant-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8829
b'HungryBadger Cafe',12:00:00,20:00:00,00:00:00,00:00:00,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,11:00:00,21:00:00,(608) 501-1468,4.5,0,"Himalayan/Nepalese;Comfort Food;Beer, Wine & Spirits","540 State St, Madison, WI 53703",https://www.yelp.com/biz/hungrybadger-cafe-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8830
b'Good Food Low Carb Cafe',11:00:00,15:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,15:00:00,(608) 630-8400,4.5,1,Soup;Wraps;Breakfast & Brunch,"4674 Cottage Grove Rd, Madison, WI 53716",https://www.yelp.com/biz/good-food-low-carb-cafe-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8831
b'Se\xc3\xb1or Machetes',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,03:00:00,11:00:00,03:00:00,(608) 665-3031,4.5,0,Mexican,"121 East Main St, Madison, WI 53703",https://www.yelp.com/biz/se%C3%B1or-machetes-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8832
b'Blended',10:00:00,18:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,(608) 232-2233,4.5,2,Juice Bars & Smoothies;Vegan;Gluten-Free,"717 Hilldale Way, Madison, WI 53705",https://www.yelp.com/biz/blended-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8833
b'Tokyo Sushi',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 405-5825,4.0,0,Sushi Bars;Japanese,"1133 Williamson St, Madison, WI 53703",https://www.yelp.com/biz/tokyo-sushi-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8834
b'Muramoto Hilldale',11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 441-1090,4.0,2,Sushi Bars;Soup;Seafood,"546 N Midvale Blvd, Madison, WI 53705",https://www.yelp.com/biz/muramoto-hilldale-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8835
b'Robinia Courtyard',08:00:00,02:00:00,07:00:00,02:00:00,07:00:00,02:00:00,07:00:00,02:00:00,07:00:00,02:00:00,07:00:00,02:30:00,08:00:00,02:30:00,(608) 478-0181,4.5,2,Venues & Event Spaces;Food Court;Beer Gardens,"829 E Washington Ave, Madison, WI 53703",https://www.yelp.com/biz/robinia-courtyard-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8836
b'El Rancho Mexican Grill',00:00:00,00:00:00,10:00:00,20:45:00,10:00:00,20:45:00,10:00:00,20:45:00,10:00:00,20:45:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 284-9702,4.5,1,Mexican,"819 S Park St, Madison, WI 53715",https://www.yelp.com/biz/el-rancho-mexican-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8837
b'The Side Door Grill and Tap',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 310-4800,4.0,2,American (Traditional);Pubs;Burgers,"240 W Gilman St, Madison, WI 53703",https://www.yelp.com/biz/the-side-door-grill-and-tap-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8838
